algorithm,iterations,time
MIMIC50,1000,307067.0
MIMIC50,1000,308384.0
MIMIC50,1000,315243.0
MIMIC200,1,10840.0
MIMIC200,1,11293.0
MIMIC200,1,14168.0
MIMIC200,1,14271.0
MIMIC200,1,6359.0
MIMIC200,1,8190.0
MIMIC200,1,8632.0
MIMIC200,1,9156.0
MIMIC200,1,9206.0
MIMIC200,1,9534.0
MIMIC200,50,100379.0
MIMIC200,50,104939.0
MIMIC200,50,80525.0
MIMIC200,50,82145.0
MIMIC200,50,84395.0
MIMIC200,50,91459.0
MIMIC200,50,95732.0
MIMIC200,50,96858.0
MIMIC200,50,99164.0
MIMIC200,50,99232.0
MIMIC200,100,131825.0
MIMIC200,100,154117.0
MIMIC200,100,155449.0
MIMIC200,100,159517.0
MIMIC200,100,165409.0
MIMIC200,100,168633.0
MIMIC200,100,169043.0
MIMIC200,100,170958.0
MIMIC200,100,171549.0
MIMIC200,100,179015.0
MIMIC200,150,201005.0
MIMIC200,150,201282.0
MIMIC200,150,203191.0
MIMIC200,150,203460.0
MIMIC200,150,204714.0
MIMIC200,150,204753.0
MIMIC200,150,213544.0
MIMIC200,150,216230.0
MIMIC200,150,219235.0
MIMIC200,150,220774.0
MIMIC200,200,244226.0
MIMIC200,200,244258.0
MIMIC200,200,244325.0
MIMIC200,200,244457.0
MIMIC200,200,246358.0
MIMIC200,200,248642.0
MIMIC200,200,251983.0
MIMIC200,200,252593.0
MIMIC200,200,252854.0
MIMIC200,200,256667.0
MIMIC200,300,309904.0
MIMIC200,300,312039.0
MIMIC200,300,315037.0
MIMIC200,300,317102.0
MIMIC200,300,318195.0
MIMIC200,300,318451.0
MIMIC200,300,319556.0
MIMIC200,300,319641.0
MIMIC200,300,322077.0
MIMIC200,300,326477.0
MIMIC200,400,360577.0
MIMIC200,400,364135.0
MIMIC200,400,364498.0
MIMIC200,400,372280.0
MIMIC200,400,374428.0
MIMIC200,400,374458.0
MIMIC200,400,377167.0
MIMIC200,400,377994.0
MIMIC200,400,378033.0
MIMIC200,400,385027.0
MIMIC200,500,401798.0
MIMIC200,500,402315.0
MIMIC200,500,402673.0
MIMIC200,500,403221.0
MIMIC200,500,404016.0
MIMIC200,500,406550.0
MIMIC200,500,407836.0
MIMIC200,500,413810.0
MIMIC200,500,413955.0
MIMIC200,500,419088.0
MIMIC200,600,427033.0
MIMIC200,600,430721.0
MIMIC200,600,430796.0
MIMIC200,600,431258.0
MIMIC200,600,432044.0
MIMIC200,600,432116.0
MIMIC200,600,432945.0
MIMIC200,600,433843.0
MIMIC200,600,435514.0
MIMIC200,600,435728.0
MIMIC200,700,438956.0
MIMIC200,700,440120.0
MIMIC200,700,440310.0
MIMIC200,700,440905.0
MIMIC200,700,441634.0
MIMIC200,700,441718.0
MIMIC200,700,442161.0
MIMIC200,700,442418.0
MIMIC200,700,442651.0
MIMIC200,700,444538.0
MIMIC200,800,445017.0
MIMIC200,800,447009.0
MIMIC200,800,447148.0
MIMIC200,800,447399.0
MIMIC200,800,447472.0
MIMIC200,800,447564.0
MIMIC200,800,447592.0
MIMIC200,800,447900.0
MIMIC200,800,448351.0
MIMIC200,800,448791.0
MIMIC200,900,449706.0
MIMIC200,900,449884.0
MIMIC200,900,450586.0
MIMIC200,900,450587.0
MIMIC200,900,451270.0
MIMIC200,900,451410.0
MIMIC200,900,451871.0
MIMIC200,900,451968.0
MIMIC200,900,452397.0
MIMIC200,900,452813.0
MIMIC200,1000,451885.0
MIMIC200,1000,453426.0
MIMIC200,1000,453463.0
MIMIC200,1000,453539.0
MIMIC200,1000,453542.0
MIMIC200,1000,453695.0
MIMIC200,1000,453726.0
MIMIC200,1000,453727.0
MIMIC200,1000,453804.0
MIMIC200,1000,453854.0
